item_id,dim_code,n_passes,mode,mean,min,max
sciver_test_835,AS,1,3,3,3,3
sciver_test_835,AT,1,4,4,4,4
sciver_test_835,MCr,1,2,2,2,2
sciver_test_835,QLl,1,3,3,3,3
sciver_test_835,QLq,1,1,1,1,1
sciver_test_835,VO,1,2,2,2,2
sciver_test_836,AS,1,2,2,2,2
sciver_test_836,AT,1,3,3,3,3
sciver_test_836,MCr,1,1,1,1,1
sciver_test_836,QLl,1,1,1,1,1
sciver_test_836,QLq,1,2,2,2,2
sciver_test_836,VO,1,1,1,1,1
sciver_test_839,AS,1,3,3,3,3
sciver_test_839,AT,1,3,3,3,3
sciver_test_839,MCr,1,2,2,2,2
sciver_test_839,QLl,1,1,1,1,1
sciver_test_839,QLq,1,2,2,2,2
sciver_test_839,VO,1,1,1,1,1
sciver_test_841,AS,1,3,3,3,3
sciver_test_841,AT,1,3,3,3,3
sciver_test_841,MCr,1,2,2,2,2
sciver_test_841,QLl,1,1,1,1,1
sciver_test_841,QLq,1,2,2,2,2
sciver_test_841,VO,1,1,1,1,1
sciver_test_843,AS,1,2,2,2,2
sciver_test_843,AT,1,3,3,3,3
sciver_test_843,MCr,1,2,2,2,2
sciver_test_843,QLl,1,1,1,1,1
sciver_test_843,QLq,1,2,2,2,2
sciver_test_843,VO,1,1,1,1,1
sciver_test_844,AS,1,3,3,3,3
sciver_test_844,AT,1,3,3,3,3
sciver_test_844,MCr,1,2,2,2,2
sciver_test_844,QLl,1,1,1,1,1
sciver_test_844,QLq,1,2,2,2,2
sciver_test_844,VO,1,1,1,1,1
sciver_test_846,AS,1,2,2,2,2
sciver_test_846,AT,1,3,3,3,3
sciver_test_846,MCr,1,2,2,2,2
sciver_test_846,QLl,1,1,1,1,1
sciver_test_846,QLq,1,2,2,2,2
sciver_test_846,VO,1,1,1,1,1
sciver_test_847,AS,1,3,3,3,3
sciver_test_847,AT,1,3,3,3,3
sciver_test_847,MCr,1,3,3,3,3
sciver_test_847,QLl,1,3,3,3,3
sciver_test_847,QLq,1,3,3,3,3
sciver_test_847,VO,1,2,2,2,2
sciver_test_85,AS,1,3,3,3,3
sciver_test_85,AT,1,3,3,3,3
sciver_test_85,MCr,1,3,3,3,3
sciver_test_85,QLl,1,3,3,3,3
sciver_test_85,QLq,1,3,3,3,3
sciver_test_85,VO,1,2,2,2,2
sciver_test_851,AS,1,3,3,3,3
sciver_test_851,AT,1,3,3,3,3
sciver_test_851,MCr,1,3,3,3,3
sciver_test_851,QLl,1,2,2,2,2
sciver_test_851,QLq,1,3,3,3,3
sciver_test_851,VO,1,2,2,2,2
sciver_test_858,AS,1,3,3,3,3
sciver_test_858,AT,1,3,3,3,3
sciver_test_858,MCr,1,2,2,2,2
sciver_test_858,QLl,1,2,2,2,2
sciver_test_858,QLq,1,2,2,2,2
sciver_test_858,VO,1,1,1,1,1
sciver_test_860,AS,1,2,2,2,2
sciver_test_860,AT,1,3,3,3,3
sciver_test_860,MCr,1,1,1,1,1
sciver_test_860,QLl,1,2,2,2,2
sciver_test_860,QLq,1,2,2,2,2
sciver_test_860,VO,1,1,1,1,1
sciver_test_861,AS,1,2,2,2,2
sciver_test_861,AT,1,3,3,3,3
sciver_test_861,MCr,1,2,2,2,2
sciver_test_861,QLl,1,1,1,1,1
sciver_test_861,QLq,1,2,2,2,2
sciver_test_861,VO,1,1,1,1,1
sciver_test_862,AS,1,3,3,3,3
sciver_test_862,AT,1,3,3,3,3
sciver_test_862,MCr,1,3,3,3,3
sciver_test_862,QLl,1,2,2,2,2
sciver_test_862,QLq,1,2,2,2,2
sciver_test_862,VO,1,1,1,1,1
sciver_test_865,AS,1,2,2,2,2
sciver_test_865,AT,1,3,3,3,3
sciver_test_865,MCr,1,2,2,2,2
sciver_test_865,QLl,1,2,2,2,2
sciver_test_865,QLq,1,2,2,2,2
sciver_test_865,VO,1,1,1,1,1
sciver_test_867,AS,1,3,3,3,3
sciver_test_867,AT,1,3,3,3,3
sciver_test_867,MCr,1,3,3,3,3
sciver_test_867,QLl,1,2,2,2,2
sciver_test_867,QLq,1,2,2,2,2
sciver_test_867,VO,1,1,1,1,1
sciver_test_87,AS,1,2,2,2,2
sciver_test_87,AT,1,3,3,3,3
sciver_test_87,MCr,1,1,1,1,1
sciver_test_87,QLl,1,3,3,3,3
sciver_test_87,QLq,1,2,2,2,2
sciver_test_87,VO,1,2,2,2,2
sciver_test_871,AS,1,3,3,3,3
sciver_test_871,AT,1,3,3,3,3
sciver_test_871,MCr,1,2,2,2,2
sciver_test_871,QLl,1,1,1,1,1
sciver_test_871,QLq,1,2,2,2,2
sciver_test_871,VO,1,1,1,1,1
sciver_test_873,AS,1,2,2,2,2
sciver_test_873,AT,1,3,3,3,3
sciver_test_873,MCr,1,2,2,2,2
sciver_test_873,QLl,1,1,1,1,1
sciver_test_873,QLq,1,2,2,2,2
sciver_test_873,VO,1,1,1,1,1
sciver_test_874,AS,1,2,2,2,2
sciver_test_874,AT,1,3,3,3,3
sciver_test_874,MCr,1,2,2,2,2
sciver_test_874,QLl,1,2,2,2,2
sciver_test_874,QLq,1,3,3,3,3
sciver_test_874,VO,1,2,2,2,2
sciver_test_876,AS,1,3,3,3,3
sciver_test_876,AT,1,3,3,3,3
sciver_test_876,MCr,1,2,2,2,2
sciver_test_876,QLl,1,1,1,1,1
sciver_test_876,QLq,1,2,2,2,2
sciver_test_876,VO,1,1,1,1,1
sciver_test_877,AS,1,3,3,3,3
sciver_test_877,AT,1,3,3,3,3
sciver_test_877,MCr,1,2,2,2,2
sciver_test_877,QLl,1,1,1,1,1
sciver_test_877,QLq,1,2,2,2,2
sciver_test_877,VO,1,1,1,1,1
sciver_test_88,AS,1,2,2,2,2
sciver_test_88,AT,1,4,4,4,4
sciver_test_88,MCr,1,3,3,3,3
sciver_test_88,QLl,1,3,3,3,3
sciver_test_88,QLq,1,2,2,2,2
sciver_test_88,VO,1,1,1,1,1
sciver_test_880,AS,1,3,3,3,3
sciver_test_880,AT,1,3,3,3,3
sciver_test_880,MCr,1,3,3,3,3
sciver_test_880,QLl,1,1,1,1,1
sciver_test_880,QLq,1,3,3,3,3
sciver_test_880,VO,1,2,2,2,2
sciver_test_882,AS,1,2,2,2,2
sciver_test_882,AT,1,3,3,3,3
sciver_test_882,MCr,1,2,2,2,2
sciver_test_882,QLl,1,1,1,1,1
sciver_test_882,QLq,1,2,2,2,2
sciver_test_882,VO,1,1,1,1,1
sciver_test_883,AS,1,2,2,2,2
sciver_test_883,AT,1,3,3,3,3
sciver_test_883,MCr,1,2,2,2,2
sciver_test_883,QLl,1,1,1,1,1
sciver_test_883,QLq,1,2,2,2,2
sciver_test_883,VO,1,1,1,1,1
sciver_test_884,AS,1,3,3,3,3
sciver_test_884,AT,1,3,3,3,3
sciver_test_884,MCr,1,2,2,2,2
sciver_test_884,QLl,1,1,1,1,1
sciver_test_884,QLq,1,2,2,2,2
sciver_test_884,VO,1,1,1,1,1
sciver_test_886,AS,1,3,3,3,3
sciver_test_886,AT,1,3,3,3,3
sciver_test_886,MCr,1,2,2,2,2
sciver_test_886,QLl,1,1,1,1,1
sciver_test_886,QLq,1,2,2,2,2
sciver_test_886,VO,1,2,2,2,2
sciver_test_889,AS,1,3,3,3,3
sciver_test_889,AT,1,3,3,3,3
sciver_test_889,MCr,1,3,3,3,3
sciver_test_889,QLl,1,2,2,2,2
sciver_test_889,QLq,1,3,3,3,3
sciver_test_889,VO,1,1,1,1,1
sciver_test_89,AS,1,3,3,3,3
sciver_test_89,AT,1,3,3,3,3
sciver_test_89,MCr,1,3,3,3,3
sciver_test_89,QLl,1,3,3,3,3
sciver_test_89,QLq,1,2,2,2,2
sciver_test_89,VO,1,2,2,2,2
sciver_test_891,AS,1,3,3,3,3
sciver_test_891,AT,1,2,2,2,2
sciver_test_891,MCr,1,2,2,2,2
sciver_test_891,QLl,1,1,1,1,1
sciver_test_891,QLq,1,2,2,2,2
sciver_test_891,VO,1,1,1,1,1
sciver_test_892,AS,1,3,3,3,3
sciver_test_892,AT,1,3,3,3,3
sciver_test_892,MCr,1,2,2,2,2
sciver_test_892,QLl,1,1,1,1,1
sciver_test_892,QLq,1,2,2,2,2
sciver_test_892,VO,1,1,1,1,1
sciver_test_894,AS,1,3,3,3,3
sciver_test_894,AT,1,3,3,3,3
sciver_test_894,MCr,1,1,1,1,1
sciver_test_894,QLl,1,1,1,1,1
sciver_test_894,QLq,1,2,2,2,2
sciver_test_894,VO,1,1,1,1,1
sciver_test_897,AS,1,3,3,3,3
sciver_test_897,AT,1,2,2,2,2
sciver_test_897,MCr,1,2,2,2,2
sciver_test_897,QLl,1,3,3,3,3
sciver_test_897,QLq,1,3,3,3,3
sciver_test_897,VO,1,1,1,1,1
sciver_test_899,AS,1,2,2,2,2
sciver_test_899,AT,1,2,2,2,2
sciver_test_899,MCr,1,2,2,2,2
sciver_test_899,QLl,1,1,1,1,1
sciver_test_899,QLq,1,2,2,2,2
sciver_test_899,VO,1,1,1,1,1
sciver_test_9,AS,1,2,2,2,2
sciver_test_9,AT,1,3,3,3,3
sciver_test_9,MCr,1,3,3,3,3
sciver_test_9,QLl,1,3,3,3,3
sciver_test_9,QLq,1,3,3,3,3
sciver_test_9,VO,1,2,2,2,2
sciver_test_90,AS,1,3,3,3,3
sciver_test_90,AT,1,3,3,3,3
sciver_test_90,MCr,1,3,3,3,3
sciver_test_90,QLl,1,3,3,3,3
sciver_test_90,QLq,1,3,3,3,3
sciver_test_90,VO,1,2,2,2,2
sciver_test_901,AS,1,3,3,3,3
sciver_test_901,AT,1,3,3,3,3
sciver_test_901,MCr,1,2,2,2,2
sciver_test_901,QLl,1,1,1,1,1
sciver_test_901,QLq,1,3,3,3,3
sciver_test_901,VO,1,2,2,2,2
sciver_test_903,AS,1,3,3,3,3
sciver_test_903,AT,1,3,3,3,3
sciver_test_903,MCr,1,3,3,3,3
sciver_test_903,QLl,1,3,3,3,3
sciver_test_903,QLq,1,2,2,2,2
sciver_test_903,VO,1,2,2,2,2
sciver_test_904,AS,1,2,2,2,2
sciver_test_904,AT,1,3,3,3,3
sciver_test_904,MCr,1,1,1,1,1
sciver_test_904,QLl,1,1,1,1,1
sciver_test_904,QLq,1,1,1,1,1
sciver_test_904,VO,1,1,1,1,1
sciver_test_907,AS,1,3,3,3,3
sciver_test_907,AT,1,3,3,3,3
sciver_test_907,MCr,1,2,2,2,2
sciver_test_907,QLl,1,2,2,2,2
sciver_test_907,QLq,1,2,2,2,2
sciver_test_907,VO,1,2,2,2,2
sciver_test_909,AS,1,3,3,3,3
sciver_test_909,AT,1,3,3,3,3
sciver_test_909,MCr,1,3,3,3,3
sciver_test_909,QLl,1,3,3,3,3
sciver_test_909,QLq,1,2,2,2,2
sciver_test_909,VO,1,2,2,2,2
sciver_test_91,AS,1,2,2,2,2
sciver_test_91,AT,1,3,3,3,3
sciver_test_91,MCr,1,1,1,1,1
sciver_test_91,QLl,1,1,1,1,1
sciver_test_91,QLq,1,2,2,2,2
sciver_test_91,VO,1,2,2,2,2
sciver_test_912,AS,1,2,2,2,2
sciver_test_912,AT,1,3,3,3,3
sciver_test_912,MCr,1,1,1,1,1
sciver_test_912,QLl,1,1,1,1,1
sciver_test_912,QLq,1,2,2,2,2
sciver_test_912,VO,1,1,1,1,1
sciver_test_914,AS,1,2,2,2,2
sciver_test_914,AT,1,3,3,3,3
sciver_test_914,MCr,1,1,1,1,1
sciver_test_914,QLl,1,2,2,2,2
sciver_test_914,QLq,1,2,2,2,2
sciver_test_914,VO,1,1,1,1,1
sciver_test_916,AS,1,2,2,2,2
sciver_test_916,AT,1,2,2,2,2
sciver_test_916,MCr,1,2,2,2,2
sciver_test_916,QLl,1,1,1,1,1
sciver_test_916,QLq,1,2,2,2,2
sciver_test_916,VO,1,1,1,1,1
sciver_test_918,AS,1,3,3,3,3
sciver_test_918,AT,1,3,3,3,3
sciver_test_918,MCr,1,2,2,2,2
sciver_test_918,QLl,1,1,1,1,1
sciver_test_918,QLq,1,2,2,2,2
sciver_test_918,VO,1,1,1,1,1
sciver_test_92,AS,1,3,3,3,3
sciver_test_92,AT,1,4,4,4,4
sciver_test_92,MCr,1,3,3,3,3
sciver_test_92,QLl,1,3,3,3,3
sciver_test_92,QLq,1,3,3,3,3
sciver_test_92,VO,1,2,2,2,2
sciver_test_921,AS,1,3,3,3,3
sciver_test_921,AT,1,3,3,3,3
sciver_test_921,MCr,1,3,3,3,3
sciver_test_921,QLl,1,2,2,2,2
sciver_test_921,QLq,1,3,3,3,3
sciver_test_921,VO,1,2,2,2,2
sciver_test_925,AS,1,3,3,3,3
sciver_test_925,AT,1,3,3,3,3
sciver_test_925,MCr,1,1,1,1,1
sciver_test_925,QLl,1,1,1,1,1
sciver_test_925,QLq,1,2,2,2,2
sciver_test_925,VO,1,2,2,2,2
sciver_test_926,AS,1,3,3,3,3
sciver_test_926,AT,1,3,3,3,3
sciver_test_926,MCr,1,1,1,1,1
sciver_test_926,QLl,1,2,2,2,2
sciver_test_926,QLq,1,2,2,2,2
sciver_test_926,VO,1,1,1,1,1
sciver_test_927,AS,1,3,3,3,3
sciver_test_927,AT,1,4,4,4,4
sciver_test_927,MCr,1,2,2,2,2
sciver_test_927,QLl,1,3,3,3,3
sciver_test_927,QLq,1,3,3,3,3
sciver_test_927,VO,1,2,2,2,2
sciver_test_928,AS,1,3,3,3,3
sciver_test_928,AT,1,3,3,3,3
sciver_test_928,MCr,1,2,2,2,2
sciver_test_928,QLl,1,2,2,2,2
sciver_test_928,QLq,1,1,1,1,1
sciver_test_928,VO,1,2,2,2,2
sciver_test_93,AS,1,2,2,2,2
sciver_test_93,AT,1,4,4,4,4
sciver_test_93,MCr,1,3,3,3,3
sciver_test_93,QLl,1,3,3,3,3
sciver_test_93,QLq,1,0,0,0,0
sciver_test_93,VO,1,1,1,1,1
sciver_test_932,AS,1,2,2,2,2
sciver_test_932,AT,1,3,3,3,3
sciver_test_932,MCr,1,1,1,1,1
sciver_test_932,QLl,1,2,2,2,2
sciver_test_932,QLq,1,2,2,2,2
sciver_test_932,VO,1,1,1,1,1
sciver_test_933,AS,1,2,2,2,2
sciver_test_933,AT,1,3,3,3,3
sciver_test_933,MCr,1,2,2,2,2
sciver_test_933,QLl,1,2,2,2,2
sciver_test_933,QLq,1,2,2,2,2
sciver_test_933,VO,1,1,1,1,1
sciver_test_935,AS,1,2,2,2,2
sciver_test_935,AT,1,2,2,2,2
sciver_test_935,MCr,1,2,2,2,2
sciver_test_935,QLl,1,1,1,1,1
sciver_test_935,QLq,1,2,2,2,2
sciver_test_935,VO,1,1,1,1,1
sciver_test_937,AS,1,2,2,2,2
sciver_test_937,AT,1,3,3,3,3
sciver_test_937,MCr,1,2,2,2,2
sciver_test_937,QLl,1,1,1,1,1
sciver_test_937,QLq,1,2,2,2,2
sciver_test_937,VO,1,1,1,1,1
sciver_test_938,AS,1,2,2,2,2
sciver_test_938,AT,1,3,3,3,3
sciver_test_938,MCr,1,1,1,1,1
sciver_test_938,QLl,1,2,2,2,2
sciver_test_938,QLq,1,2,2,2,2
sciver_test_938,VO,1,1,1,1,1
sciver_test_939,AS,1,3,3,3,3
sciver_test_939,AT,1,3,3,3,3
sciver_test_939,MCr,1,2,2,2,2
sciver_test_939,QLl,1,1,1,1,1
sciver_test_939,QLq,1,2,2,2,2
sciver_test_939,VO,1,1,1,1,1
sciver_test_941,AS,1,2,2,2,2
sciver_test_941,AT,1,3,3,3,3
sciver_test_941,MCr,1,1,1,1,1
sciver_test_941,QLl,1,2,2,2,2
sciver_test_941,QLq,1,2,2,2,2
sciver_test_941,VO,1,2,2,2,2
sciver_test_942,AS,1,3,3,3,3
sciver_test_942,AT,1,3,3,3,3
sciver_test_942,MCr,1,2,2,2,2
sciver_test_942,QLl,1,2,2,2,2
sciver_test_942,QLq,1,2,2,2,2
sciver_test_942,VO,1,1,1,1,1
sciver_test_943,AS,1,2,2,2,2
sciver_test_943,AT,1,3,3,3,3
sciver_test_943,MCr,1,2,2,2,2
sciver_test_943,QLl,1,2,2,2,2
sciver_test_943,QLq,1,2,2,2,2
sciver_test_943,VO,1,1,1,1,1
sciver_test_944,AS,1,2,2,2,2
sciver_test_944,AT,1,3,3,3,3
sciver_test_944,MCr,1,2,2,2,2
sciver_test_944,QLl,1,1,1,1,1
sciver_test_944,QLq,1,2,2,2,2
sciver_test_944,VO,1,1,1,1,1
sciver_test_945,AS,1,3,3,3,3
sciver_test_945,AT,1,3,3,3,3
sciver_test_945,MCr,1,1,1,1,1
sciver_test_945,QLl,1,1,1,1,1
sciver_test_945,QLq,1,1,1,1,1
sciver_test_945,VO,1,2,2,2,2
sciver_test_946,AS,1,3,3,3,3
sciver_test_946,AT,1,3,3,3,3
sciver_test_946,MCr,1,3,3,3,3
sciver_test_946,QLl,1,1,1,1,1
sciver_test_946,QLq,1,1,1,1,1
sciver_test_946,VO,1,2,2,2,2
sciver_test_947,AS,1,3,3,3,3
sciver_test_947,AT,1,3,3,3,3
sciver_test_947,MCr,1,2,2,2,2
sciver_test_947,QLl,1,1,1,1,1
sciver_test_947,QLq,1,2,2,2,2
sciver_test_947,VO,1,2,2,2,2
sciver_test_948,AS,1,3,3,3,3
sciver_test_948,AT,1,3,3,3,3
sciver_test_948,MCr,1,2,2,2,2
sciver_test_948,QLl,1,1,1,1,1
sciver_test_948,QLq,1,2,2,2,2
sciver_test_948,VO,1,1,1,1,1
sciver_test_949,AS,1,2,2,2,2
sciver_test_949,AT,1,3,3,3,3
sciver_test_949,MCr,1,1,1,1,1
sciver_test_949,QLl,1,2,2,2,2
sciver_test_949,QLq,1,2,2,2,2
sciver_test_949,VO,1,1,1,1,1
sciver_test_95,AS,1,2,2,2,2
sciver_test_95,AT,1,3,3,3,3
sciver_test_95,MCr,1,2,2,2,2
sciver_test_95,QLl,1,2,2,2,2
sciver_test_95,QLq,1,3,3,3,3
sciver_test_95,VO,1,2,2,2,2
sciver_test_950,AS,1,2,2,2,2
sciver_test_950,AT,1,3,3,3,3
sciver_test_950,MCr,1,2,2,2,2
sciver_test_950,QLl,1,2,2,2,2
sciver_test_950,QLq,1,2,2,2,2
sciver_test_950,VO,1,1,1,1,1
sciver_test_951,AS,1,3,3,3,3
sciver_test_951,AT,1,3,3,3,3
sciver_test_951,MCr,1,1,1,1,1
sciver_test_951,QLl,1,1,1,1,1
sciver_test_951,QLq,1,2,2,2,2
sciver_test_951,VO,1,1,1,1,1
sciver_test_953,AS,1,2,2,2,2
sciver_test_953,AT,1,3,3,3,3
sciver_test_953,MCr,1,4,4,4,4
sciver_test_953,QLl,1,1,1,1,1
sciver_test_953,QLq,1,2,2,2,2
sciver_test_953,VO,1,2,2,2,2
sciver_test_955,AS,1,3,3,3,3
sciver_test_955,AT,1,3,3,3,3
sciver_test_955,MCr,1,2,2,2,2
sciver_test_955,QLl,1,2,2,2,2
sciver_test_955,QLq,1,2,2,2,2
sciver_test_955,VO,1,1,1,1,1
sciver_test_956,AS,1,3,3,3,3
sciver_test_956,AT,1,3,3,3,3
sciver_test_956,MCr,1,2,2,2,2
sciver_test_956,QLl,1,2,2,2,2
sciver_test_956,QLq,1,2,2,2,2
sciver_test_956,VO,1,2,2,2,2
sciver_test_957,AS,1,3,3,3,3
sciver_test_957,AT,1,3,3,3,3
sciver_test_957,MCr,1,2,2,2,2
sciver_test_957,QLl,1,1,1,1,1
sciver_test_957,QLq,1,2,2,2,2
sciver_test_957,VO,1,2,2,2,2
sciver_test_958,AS,1,2,2,2,2
sciver_test_958,AT,1,3,3,3,3
sciver_test_958,MCr,1,1,1,1,1
sciver_test_958,QLl,1,1,1,1,1
sciver_test_958,QLq,1,3,3,3,3
sciver_test_958,VO,1,2,2,2,2
sciver_test_959,AS,1,3,3,3,3
sciver_test_959,AT,1,3,3,3,3
sciver_test_959,MCr,1,2,2,2,2
sciver_test_959,QLl,1,2,2,2,2
sciver_test_959,QLq,1,2,2,2,2
sciver_test_959,VO,1,2,2,2,2
sciver_test_96,AS,1,3,3,3,3
sciver_test_96,AT,1,3,3,3,3
sciver_test_96,MCr,1,2,2,2,2
sciver_test_96,QLl,1,2,2,2,2
sciver_test_96,QLq,1,3,3,3,3
sciver_test_96,VO,1,2,2,2,2
sciver_test_960,AS,1,3,3,3,3
sciver_test_960,AT,1,3,3,3,3
sciver_test_960,MCr,1,2,2,2,2
sciver_test_960,QLl,1,1,1,1,1
sciver_test_960,QLq,1,2,2,2,2
sciver_test_960,VO,1,2,2,2,2
sciver_test_961,AS,1,3,3,3,3
sciver_test_961,AT,1,4,4,4,4
sciver_test_961,MCr,1,3,3,3,3
sciver_test_961,QLl,1,1,1,1,1
sciver_test_961,QLq,1,2,2,2,2
sciver_test_961,VO,1,1,1,1,1
sciver_test_964,AS,1,3,3,3,3
sciver_test_964,AT,1,3,3,3,3
sciver_test_964,MCr,1,2,2,2,2
sciver_test_964,QLl,1,1,1,1,1
sciver_test_964,QLq,1,2,2,2,2
sciver_test_964,VO,1,1,1,1,1
sciver_test_965,AS,1,3,3,3,3
sciver_test_965,AT,1,4,4,4,4
sciver_test_965,MCr,1,2,2,2,2
sciver_test_965,QLl,1,1,1,1,1
sciver_test_965,QLq,1,2,2,2,2
sciver_test_965,VO,1,1,1,1,1
sciver_test_967,AS,1,2,2,2,2
sciver_test_967,AT,1,3,3,3,3
sciver_test_967,MCr,1,1,1,1,1
sciver_test_967,QLl,1,2,2,2,2
sciver_test_967,QLq,1,2,2,2,2
sciver_test_967,VO,1,1,1,1,1
sciver_test_968,AS,1,3,3,3,3
sciver_test_968,AT,1,4,4,4,4
sciver_test_968,MCr,1,2,2,2,2
sciver_test_968,QLl,1,2,2,2,2
sciver_test_968,QLq,1,3,3,3,3
sciver_test_968,VO,1,2,2,2,2
sciver_test_969,AS,1,3,3,3,3
sciver_test_969,AT,1,3,3,3,3
sciver_test_969,MCr,1,3,3,3,3
sciver_test_969,QLl,1,1,1,1,1
sciver_test_969,QLq,1,2,2,2,2
sciver_test_969,VO,1,2,2,2,2
sciver_test_97,AS,1,2,2,2,2
sciver_test_97,AT,1,3,3,3,3
sciver_test_97,MCr,1,1,1,1,1
sciver_test_97,QLl,1,1,1,1,1
sciver_test_97,QLq,1,2,2,2,2
sciver_test_97,VO,1,1,1,1,1
sciver_test_970,AS,1,3,3,3,3
sciver_test_970,AT,1,3,3,3,3
sciver_test_970,MCr,1,2,2,2,2
sciver_test_970,QLl,1,1,1,1,1
sciver_test_970,QLq,1,2,2,2,2
sciver_test_970,VO,1,1,1,1,1
sciver_test_971,AS,1,3,3,3,3
sciver_test_971,AT,1,3,3,3,3
sciver_test_971,MCr,1,1,1,1,1
sciver_test_971,QLl,1,2,2,2,2
sciver_test_971,QLq,1,3,3,3,3
sciver_test_971,VO,1,2,2,2,2
sciver_test_972,AS,1,2,2,2,2
sciver_test_972,AT,1,3,3,3,3
sciver_test_972,MCr,1,1,1,1,1
sciver_test_972,QLl,1,1,1,1,1
sciver_test_972,QLq,1,2,2,2,2
sciver_test_972,VO,1,1,1,1,1
sciver_test_973,AS,1,2,2,2,2
sciver_test_973,AT,1,3,3,3,3
sciver_test_973,MCr,1,2,2,2,2
sciver_test_973,QLl,1,1,1,1,1
sciver_test_973,QLq,1,1,1,1,1
sciver_test_973,VO,1,2,2,2,2
sciver_test_975,AS,1,3,3,3,3
sciver_test_975,AT,1,3,3,3,3
sciver_test_975,MCr,1,3,3,3,3
sciver_test_975,QLl,1,1,1,1,1
sciver_test_975,QLq,1,2,2,2,2
sciver_test_975,VO,1,2,2,2,2
sciver_test_977,AS,1,3,3,3,3
sciver_test_977,AT,1,3,3,3,3
sciver_test_977,MCr,1,2,2,2,2
sciver_test_977,QLl,1,1,1,1,1
sciver_test_977,QLq,1,2,2,2,2
sciver_test_977,VO,1,2,2,2,2
sciver_test_978,AS,1,3,3,3,3
sciver_test_978,AT,1,5,5,5,5
sciver_test_978,MCr,1,3,3,3,3
sciver_test_978,QLl,1,2,2,2,2
sciver_test_978,QLq,1,2,2,2,2
sciver_test_978,VO,1,2,2,2,2
sciver_test_979,AS,1,1,1,1,1
sciver_test_979,AT,1,3,3,3,3
sciver_test_979,MCr,1,2,2,2,2
sciver_test_979,QLl,1,2,2,2,2
sciver_test_979,QLq,1,2,2,2,2
sciver_test_979,VO,1,2,2,2,2
sciver_test_983,AS,1,3,3,3,3
sciver_test_983,AT,1,3,3,3,3
sciver_test_983,MCr,1,2,2,2,2
sciver_test_983,QLl,1,2,2,2,2
sciver_test_983,QLq,1,2,2,2,2
sciver_test_983,VO,1,1,1,1,1
sciver_test_985,AS,1,2,2,2,2
sciver_test_985,AT,1,3,3,3,3
sciver_test_985,MCr,1,1,1,1,1
sciver_test_985,QLl,1,1,1,1,1
sciver_test_985,QLq,1,2,2,2,2
sciver_test_985,VO,1,1,1,1,1
sciver_test_986,AS,1,2,2,2,2
sciver_test_986,AT,1,3,3,3,3
sciver_test_986,MCr,1,2,2,2,2
sciver_test_986,QLl,1,1,1,1,1
sciver_test_986,QLq,1,3,3,3,3
sciver_test_986,VO,1,2,2,2,2
sciver_test_987,AS,1,2,2,2,2
sciver_test_987,AT,1,3,3,3,3
sciver_test_987,MCr,1,2,2,2,2
sciver_test_987,QLl,1,1,1,1,1
sciver_test_987,QLq,1,2,2,2,2
sciver_test_987,VO,1,1,1,1,1
sciver_test_988,AS,1,3,3,3,3
sciver_test_988,AT,1,3,3,3,3
sciver_test_988,MCr,1,3,3,3,3
sciver_test_988,QLl,1,1,1,1,1
sciver_test_988,QLq,1,2,2,2,2
sciver_test_988,VO,1,1,1,1,1
sciver_test_99,AS,1,3,3,3,3
sciver_test_99,AT,1,4,4,4,4
sciver_test_99,MCr,1,3,3,3,3
sciver_test_99,QLl,1,3,3,3,3
sciver_test_99,QLq,1,3,3,3,3
sciver_test_99,VO,1,2,2,2,2
sciver_test_991,AS,1,3,3,3,3
sciver_test_991,AT,1,4,4,4,4
sciver_test_991,MCr,1,3,3,3,3
sciver_test_991,QLl,1,2,2,2,2
sciver_test_991,QLq,1,2,2,2,2
sciver_test_991,VO,1,2,2,2,2
sciver_test_992,AS,1,3,3,3,3
sciver_test_992,AT,1,3,3,3,3
sciver_test_992,MCr,1,2,2,2,2
sciver_test_992,QLl,1,1,1,1,1
sciver_test_992,QLq,1,2,2,2,2
sciver_test_992,VO,1,1,1,1,1
sciver_test_993,AS,1,2,2,2,2
sciver_test_993,AT,1,3,3,3,3
sciver_test_993,MCr,1,2,2,2,2
sciver_test_993,QLl,1,1,1,1,1
sciver_test_993,QLq,1,2,2,2,2
sciver_test_993,VO,1,1,1,1,1
sciver_test_994,AS,1,3,3,3,3
sciver_test_994,AT,1,3,3,3,3
sciver_test_994,MCr,1,2,2,2,2
sciver_test_994,QLl,1,1,1,1,1
sciver_test_994,QLq,1,2,2,2,2
sciver_test_994,VO,1,2,2,2,2
sciver_val_0,AS,1,2,2,2,2
sciver_val_0,AT,1,3,3,3,3
sciver_val_0,MCr,1,3,3,3,3
sciver_val_0,QLl,1,3,3,3,3
sciver_val_0,QLq,1,2,2,2,2
sciver_val_0,VO,1,2,2,2,2
sciver_val_1,AS,1,3,3,3,3
sciver_val_1,AT,1,3,3,3,3
sciver_val_1,MCr,1,2,2,2,2
sciver_val_1,QLl,1,2,2,2,2
sciver_val_1,QLq,1,2,2,2,2
sciver_val_1,VO,1,2,2,2,2
sciver_val_10,AS,1,1,1,1,1
sciver_val_10,AT,1,4,4,4,4
sciver_val_10,MCr,1,2,2,2,2
sciver_val_10,QLl,1,2,2,2,2
sciver_val_10,QLq,1,2,2,2,2
sciver_val_10,VO,1,2,2,2,2
sciver_val_101,AS,1,3,3,3,3
sciver_val_101,AT,1,3,3,3,3
